	CURIE	counts
364	NCBITAXON:2303	1
365	NCBITAXON:233150	1
366	NCBITAXON:2336	1
367	NCBITAXON:235443	47
368	NCBITAXON:236	2
369	NCBITAXON:237561	26
370	NCBITAXON:237631	4
371	NCBITAXON:24	1
372	NCBITAXON:240176	3
373	NCBITAXON:2423	1
374	NCBITAXON:242507	8
375	NCBITAXON:242619	3
376	NCBITAXON:243159	1
377	NCBITAXON:243233	1
378	NCBITAXON:244366	3
379	NCBITAXON:246197	1
380	NCBITAXON:246200	2
381	NCBITAXON:246409	4
382	NCBITAXON:246410	8
383	NCBITAXON:2482752	1
384	NCBITAXON:2499525	1
385	NCBITAXON:252671	1
386	NCBITAXON:2559892	1
387	NCBITAXON:256701	1
388	NCBITAXON:256821	1
389	NCBITAXON:2572922	1
390	NCBITAXON:257309	1
391	NCBITAXON:2579248	4
392	NCBITAXON:2602070	1
393	NCBITAXON:262728	1
394	NCBITAXON:263815	1
395	NCBITAXON:264483	3
396	NCBITAXON:264730	1
397	NCBITAXON:2652724	1
398	NCBITAXON:265669	1
399	NCBITAXON:266	2
400	NCBITAXON:267128	1
401	NCBITAXON:267608	1
402	NCBITAXON:267872	1
403	NCBITAXON:2697049	21
404	NCBITAXON:269715	1
405	NCBITAXON:2721166	1
406	NCBITAXON:272563	11
407	NCBITAXON:272621	2
408	NCBITAXON:272623	1
409	NCBITAXON:272634	3
410	NCBITAXON:272636	2
411	NCBITAXON:27291	2
412	NCBITAXON:27292	2
413	NCBITAXON:272942	1
414	NCBITAXON:272947	1
415	NCBITAXON:273057	3
416	NCBITAXON:2732488	2
417	NCBITAXON:27334	1
418	NCBITAXON:27338	1
419	NCBITAXON:273384	3
420	NCBITAXON:273507	3
421	NCBITAXON:274	1
422	NCBITAXON:2782	1
423	NCBITAXON:27835	1
424	NCBITAXON:278992	1
425	NCBITAXON:279238	1
426	NCBITAXON:27933	1
427	NCBITAXON:28026	1
428	NCBITAXON:28035	2
429	NCBITAXON:280463	2
430	NCBITAXON:28077	1
431	NCBITAXON:28108	1
432	NCBITAXON:28131	2
433	NCBITAXON:28141	3
434	NCBITAXON:281687	1
435	NCBITAXON:282301	2
436	NCBITAXON:282459	1
437	NCBITAXON:2829	1
438	NCBITAXON:28295	1
439	NCBITAXON:28358	1
440	NCBITAXON:283643	1
441	NCBITAXON:283734	1
442	NCBITAXON:283909	2
443	NCBITAXON:284218	2
444	NCBITAXON:28448	1
445	NCBITAXON:284590	3
446	NCBITAXON:284591	4
447	NCBITAXON:284592	2
448	NCBITAXON:284812	6
449	NCBITAXON:284813	2
450	NCBITAXON:285	2
451	NCBITAXON:285277	1
452	NCBITAXON:286661	2
453	NCBITAXON:287	168
454	NCBITAXON:2880	1
455	NCBITAXON:28841	2
456	NCBITAXON:28901	12
457	NCBITAXON:2903	1
458	NCBITAXON:290746	1
459	NCBITAXON:29176	1
460	NCBITAXON:29204	1
461	NCBITAXON:29320	1
462	NCBITAXON:29390	3
463	NCBITAXON:294	6
464	NCBITAXON:29405	1
465	NCBITAXON:294381	18
466	NCBITAXON:29461	1
467	NCBITAXON:294746	2
468	NCBITAXON:294747	6
469	NCBITAXON:294750	6
470	NCBITAXON:29486	1
471	NCBITAXON:29497	1
472	NCBITAXON:2951	1
473	NCBITAXON:296	1
474	NCBITAXON:2961	1
475	NCBITAXON:296591	1
476	NCBITAXON:297246	1
477	NCBITAXON:29908	1
478	NCBITAXON:301	1
479	NCBITAXON:302911	2
480	NCBITAXON:305	2
481	NCBITAXON:3067	5
482	NCBITAXON:306901	3
483	NCBITAXON:306902	4
484	NCBITAXON:3072	1
485	NCBITAXON:3075	1
486	NCBITAXON:307507	1
487	NCBITAXON:3077	1
488	NCBITAXON:307758	1
489	NCBITAXON:3079	1
490	NCBITAXON:309800	3
491	NCBITAXON:3099	1
492	NCBITAXON:31199	2
493	NCBITAXON:31220	1
494	NCBITAXON:31229	1
495	NCBITAXON:312309	1
496	NCBITAXON:31241	1
497	NCBITAXON:31271	8
498	NCBITAXON:31285	1
499	NCBITAXON:31302	4
500	NCBITAXON:314565	1
501	NCBITAXON:31631	1
502	NCBITAXON:316385	1
503	NCBITAXON:316401	1
504	NCBITAXON:316435	2
505	NCBITAXON:318829	20
506	NCBITAXON:31899	3
507	NCBITAXON:319701	1
508	NCBITAXON:32025	1
509	NCBITAXON:32051	1
510	NCBITAXON:321614	3
511	NCBITAXON:322104	2
512	NCBITAXON:326424	1
513	NCBITAXON:32644	7
514	NCBITAXON:329726	1
515	NCBITAXON:330779	2
516	NCBITAXON:330879	43
517	NCBITAXON:331112	1
518	NCBITAXON:331117	2
519	NCBITAXON:33203	1
520	NCBITAXON:332648	6
521	NCBITAXON:332952	2
522	NCBITAXON:333668	3
523	NCBITAXON:334819	5
524	NCBITAXON:33658	1
525	NCBITAXON:336722	3
526	NCBITAXON:336963	3
527	NCBITAXON:337	1
528	NCBITAXON:33708	1
529	NCBITAXON:33903	3
530	NCBITAXON:339671	1
531	NCBITAXON:339724	1
532	NCBITAXON:33995	2
533	NCBITAXON:340	3
534	NCBITAXON:34018	1
535	NCBITAXON:340188	1
536	NCBITAXON:34073	1
537	NCBITAXON:341454	1
538	NCBITAXON:341663	2
539	NCBITAXON:342108	1
540	NCBITAXON:342948	1
541	NCBITAXON:344612	2
542	NCBITAXON:34508	3
543	NCBITAXON:34553	1
544	NCBITAXON:347515	26
545	NCBITAXON:348824	1
546	NCBITAXON:35122	1
547	NCBITAXON:352914	1
548	NCBITAXON:353151	14
549	NCBITAXON:353152	25
550	NCBITAXON:353153	10
551	NCBITAXON:353154	6
552	NCBITAXON:35325	1
553	NCBITAXON:354	1
