	CURIE	counts
358	NCBITAXON:7461	1
359	NCBITAXON:74613	3
360	NCBITAXON:74645	2
361	NCBITAXON:74654	1
362	NCBITAXON:7469	1
363	NCBITAXON:74873	1
364	NCBITAXON:7536	1
365	NCBITAXON:7539	1
366	NCBITAXON:75702	2
367	NCBITAXON:76340	2
368	NCBITAXON:7654	1
369	NCBITAXON:7656	1
370	NCBITAXON:76772	2
371	NCBITAXON:7740	6
372	NCBITAXON:7741	3
373	NCBITAXON:7757	5
374	NCBITAXON:77606	2
375	NCBITAXON:7782	1
376	NCBITAXON:7801	1
377	NCBITAXON:7830	1
378	NCBITAXON:7888	1
379	NCBITAXON:79005	1
380	NCBITAXON:7906	1
381	NCBITAXON:79200	1
382	NCBITAXON:7924	1
383	NCBITAXON:7957	3
384	NCBITAXON:79674	1
385	NCBITAXON:79782	1
386	NCBITAXON:7994	6
387	NCBITAXON:8019	1
388	NCBITAXON:80418	1
389	NCBITAXON:80754	1
390	NCBITAXON:8083	2
391	NCBITAXON:80972	1
392	NCBITAXON:81473	1
393	NCBITAXON:8164	2
394	NCBITAXON:81732	1
395	NCBITAXON:81970	1
396	NCBITAXON:8222	3
397	NCBITAXON:8237	1
398	NCBITAXON:8319	5
399	NCBITAXON:8346	2
400	NCBITAXON:8400	1
401	NCBITAXON:8404	1
402	NCBITAXON:84645	1
403	NCBITAXON:8469	1
404	NCBITAXON:8496	2
405	NCBITAXON:8502	1
406	NCBITAXON:8519	1
407	NCBITAXON:85310	1
408	NCBITAXON:85957	1
409	NCBITAXON:869827	1
410	NCBITAXON:872925	1
411	NCBITAXON:88036	2
412	NCBITAXON:8839	22
413	NCBITAXON:8843	1
414	NCBITAXON:8845	2
415	NCBITAXON:8848	1
416	NCBITAXON:8855	1
417	NCBITAXON:88731	1
418	NCBITAXON:9031	413
419	NCBITAXON:90313	1
420	NCBITAXON:90593	1
421	NCBITAXON:90675	3
422	NCBITAXON:9103	6
423	NCBITAXON:91213	1
424	NCBITAXON:91411	3
425	NCBITAXON:9157	1
426	NCBITAXON:9258	1
427	NCBITAXON:9267	1
428	NCBITAXON:9301	1
429	NCBITAXON:9305	2
430	NCBITAXON:93162	1
431	NCBITAXON:9337	1
432	NCBITAXON:93385	3
433	NCBITAXON:93504	3
434	NCBITAXON:9361	2
435	NCBITAXON:93977	1
436	NCBITAXON:9402	1
437	NCBITAXON:9407	4
438	NCBITAXON:94286	1
439	NCBITAXON:94328	1
440	NCBITAXON:9435	2
441	NCBITAXON:945837	1
442	NCBITAXON:947987	1
443	NCBITAXON:9534	2
444	NCBITAXON:9541	56
445	NCBITAXON:9544	217
446	NCBITAXON:9545	2
447	NCBITAXON:9546	1
448	NCBITAXON:9553	1
449	NCBITAXON:95602	3
450	NCBITAXON:9598	3
451	NCBITAXON:9606	44824
452	NCBITAXON:9612	4
453	NCBITAXON:9615	157
454	NCBITAXON:96538	1
455	NCBITAXON:9669	17
456	NCBITAXON:96939	3
457	NCBITAXON:9716	1
458	NCBITAXON:9749	1
459	NCBITAXON:97700	2
460	NCBITAXON:9785	2
461	NCBITAXON:9793	2
462	NCBITAXON:9825	10
463	NCBITAXON:9837	1
464	NCBITAXON:9838	1
465	NCBITAXON:9858	1
466	NCBITAXON:9863	9
467	NCBITAXON:9870	3
468	NCBITAXON:98922	1
469	NCBITAXON:99020	1
470	NCBITAXON:99112	1
471	NCBITAXON:9913	531
472	NCBITAXON:9923	1
473	NCBITAXON:99437	1
474	NCBITAXON:99883	1
475	NCBITAXON:998843	1
