	CURIE	counts
1073	MeSHD001991	5
1074	MeSHD001996	2
1075	MeSHD001997	52
1076	MeSHD002006	15
1077	MeSHD002051	58
1078	MeSHD002100	38
1079	MeSHD002114	29
1080	MeSHD002137	5
1081	MeSHD002145	1
1082	MeSHD002177	43
1083	MeSHD002181	2
1084	MeSHD002239	3
1085	MeSHD002276	21
1086	MeSHD002277	93
1087	MeSHD002278	8
1088	MeSHD002280	37
1089	MeSHD002282	3
1090	MeSHD002285	9
1091	MeSHD002288	6
1092	MeSHD002289	183
1093	MeSHD002291	8
1094	MeSHD002294	467
1095	MeSHD002296	5
1096	MeSHD002303	32
1097	MeSHD002311	70
1098	MeSHD002312	41
1099	MeSHD002318	234
1100	MeSHD002340	3
1101	MeSHD002349	2
1102	MeSHD002357	28
1103	MeSHD002386	36
1104	MeSHD002388	1
1105	MeSHD002418	8
1106	MeSHD002446	23
1107	MeSHD002471	4
1108	MeSHD002472	36
1109	MeSHD002481	1
1110	MeSHD002494	2
1111	MeSHD002524	7
1112	MeSHD002526	4
1113	MeSHD002528	4
1114	MeSHD002532	16
1115	MeSHD002534	5
1116	MeSHD002537	1
1117	MeSHD002538	2
1118	MeSHD002543	14
1119	MeSHD002544	63
1120	MeSHD002545	29
1121	MeSHD002547	10
1122	MeSHD002551	2
1123	MeSHD002559	1
1124	MeSHD002561	11
1125	MeSHD002575	5
1126	MeSHD002583	36
1127	MeSHD002609	4
1128	MeSHD002637	2
1129	MeSHD002644	1
1130	MeSHD002653	2
1131	MeSHD002658	136
1132	MeSHD002659	3
1133	MeSHD002690	13
1134	MeSHD002761	6
1135	MeSHD002764	1
1136	MeSHD002769	1
1137	MeSHD002771	5
1138	MeSHD002779	21
1139	MeSHD002780	4
1140	MeSHD002781	3
1141	MeSHD002804	4
1142	MeSHD002812	7
1143	MeSHD002813	21
1144	MeSHD002817	25
1145	MeSHD002821	3
1146	MeSHD002822	7
1147	MeSHD002825	2
1148	MeSHD002833	4
1149	MeSHD002836	2
1150	MeSHD002869	43
1151	MeSHD002873	1
1152	MeSHD002908	55
1153	MeSHD002915	1
1154	MeSHD002925	1
1155	MeSHD002971	5
1156	MeSHD002972	44
1157	MeSHD002973	4
1158	MeSHD003003	2
